step,eid,source_edge_id,duplicate,support_type,turn_deg,transition_location,avoidable_interior_bend,length_2d,A_start_deg,Z_start_mm,A_end_deg,Z_end_mm,X3_start_mm,Y3_start_mm,X3_end_mm,Y3_end_mm,surface_length_mm,dE_mm,E_abs_mm,from_node,to_node
30,6,34,False,STRONG_INTERSECTION,29.74456593012381,INTERIOR,False,8.062234532063675,134.99987422121973,1.5384827083240165,90.00025155756056,6.153862031243012,-2.828420915623854,2.8284333338548957,-1.756203076000836e-05,3.999999999961447,5.583114290247968,0.27854270290754757,6.587895100787463,4,12
31,17,9,False,STRONG_INTERSECTION,29.746103333535117,INTERIOR,False,5.000026883927726,90.00025155756056,6.153862031243012,44.99962266365916,7.692275937513976,-1.756203076000836e-05,3.999999999961447,2.8284457520314152,2.8284084973382897,3.4980848494224657,0.17452016174198717,6.7624152625294505,12,11
32,18,40,False,STRONG_INTERSECTION,29.746103333535107,INTERIOR,False,8.062234532063675,44.99962266365916,7.692275937513976,0.0,12.307655260432972,2.8284457520314152,2.8284084973382897,4.0,0.0,5.583114290247967,0.2785427029075475,7.040957965436998,11,19
33,32,16,False,UNSUPPORTED,97.12430677400108,BOUNDARY,False,4.999982161968181,0.0,12.307655260432972,44.99962266365916,13.846137968756988,4.0,0.0,2.8284457520314152,2.8284084973382897,3.4980520189606756,0.17451852382359803,7.215476489260595,19,20
34,35,49,False,UNSUPPORTED,29.74397462071258,INTERIOR,False,8.062290002226414,44.99962266365916,13.846137968756988,90.00025155756056,18.46151729167598,2.8284457520314152,2.8284084973382897,-1.756203076000836e-05,3.999999999961447,5.583153818513269,0.27854467498071067,7.494021164241306,20,30
35,50,26,False,UNSUPPORTED,29.743974620712606,INTERIOR,False,4.99998216196818,90.00025155756056,18.46151729167598,134.99987422121973,19.999999999999996,-1.756203076000836e-05,3.999999999961447,-2.828420915623854,2.8284333338548957,3.4980520189606756,0.17451852382359803,7.668539688064904,30,31
36,51,27,False,STRONG_INTERSECTION,53.13112729587511,BOUNDARY,False,4.999982161968181,134.99987422121973,19.999999999999996,179.9994968848789,18.46151729167598,-2.828420915623854,2.8284333338548957,-3.9999999998457874,3.512406151888154e-05,3.4980520189606765,0.17451852382359806,7.8430582118885015,31,32
37,42,52,False,STRONG_INTERSECTION,29.74397462071258,INTERIOR,False,8.062290002226414,179.9994968848789,18.46151729167598,225.00012577878033,13.846137968756988,-3.9999999998457874,3.512406151888154e-05,-2.8284209156238522,-2.8284333338548975,5.58315381851327,0.2785446749807107,8.121602886869212,32,24
38,41,21,False,STRONG_INTERSECTION,29.74397462071257,INTERIOR,False,4.999982161968179,225.00012577878033,13.846137968756988,269.99974844243945,12.307655260432972,-2.8284209156238522,-2.8284333338548975,-1.7562030760099897e-05,-3.999999999961447,3.4980520189606734,0.17451852382359792,8.29612141069281,24,25
39,30,46,False,STRONG_INTERSECTION,29.74397462071258,INTERIOR,False,8.062290002226415,269.99974844243945,12.307655260432972,315.0003773363409,7.692275937513976,-1.7562030760099897e-05,-3.999999999961447,2.8284457520314175,-2.8284084973382875,5.583153818513271,0.2785446749807107,8.574666085673522,25,17
40,29,15,False,STRONG_INTERSECTION,29.744999567015444,INTERIOR,False,4.9999374406086305,315.0003773363409,7.692275937513976,360.0,6.153862031243012,2.8284457520314175,-2.8284084973382875,4.0,-9.797174393178826e-16,3.4980217595879433,0.1745170141773628,8.749183099850885,17,18
41,15,39,False,UNSUPPORTED,97.12533172030392,BOUNDARY,False,8.062234532063675,360.0,6.153862031243012,315.0003773363409,1.5384827083240165,4.0,-9.797174393178826e-16,2.8284457520314175,-2.8284084973382875,5.583114290247966,0.2785427029075475,9.027725802758432,18,8
42,12,6,False,UNSUPPORTED,29.74507840098337,INTERIOR,False,5.000071604487281,315.0003773363409,1.5384827083240165,269.99974844243945,0.0,2.8284457520314175,-2.8284084973382875,-1.7562030760099897e-05,-3.999999999961447,3.4981151082494577,0.1745216713609953,9.202247474119428,8,7
43,9,5,False,STRONG_INTERSECTION,53.13061482501556,BOUNDARY,False,4.999982161968179,269.99974844243945,0.0,225.00012577878033,1.5384827083240165,-1.7562030760099897e-05,-3.999999999961447,-2.8284209156238522,-2.8284333338548975,3.4980520189606734,0.17451852382359792,9.376765997943027,7,6
44,10,36,False,STRONG_INTERSECTION,29.74397462071258,INTERIOR,False,8.062290002226415,225.00012577878033,1.5384827083240165,179.9994968848789,6.153862031243012,-2.8284209156238522,-2.8284333338548975,-3.9999999998457874,3.512406151888154e-05,5.583153818513271,0.2785446749807107,9.655310672923738,6,14
45,21,11,False,STRONG_INTERSECTION,29.744999567015455,INTERIOR,False,4.999937440608633,179.9994968848789,6.153862031243012,134.99987422121973,7.692275937513976,-3.9999999998457874,3.512406151888154e-05,-2.828420915623854,2.8284333338548957,3.498021759587947,0.17451701417736296,9.829827687101101,14,13
46,22,42,False,STRONG_INTERSECTION,29.745590876426657,INTERIOR,False,8.062234532063675,134.99987422121973,7.692275937513976,90.00025155756056,12.307655260432972,-2.828420915623854,2.8284333338548957,-1.756203076000836e-05,3.999999999961447,5.583114290247968,0.27854270290754757,10.108370390008648,13,21
47,33,17,False,STRONG_INTERSECTION,29.74507840098337,INTERIOR,False,5.00007160448728,90.00025155756056,12.307655260432972,44.99962266365916,13.846137968756988,-1.756203076000836e-05,3.999999999961447,2.8284457520314152,2.8284084973382897,3.498115108249457,0.17452167136099525,10.282892061369644,21,20
48,34,48,False,STRONG_INTERSECTION,29.745078400983335,INTERIOR,False,8.062234532063675,44.99962266365916,13.846137968756988,0.0,18.46151729167598,2.8284457520314152,2.8284084973382897,4.0,0.0,5.583114290247965,0.27854270290754746,10.561434764277191,20,28
49,48,24,False,UNSUPPORTED,97.1243067740011,BOUNDARY,False,4.999982161968181,0.0,18.46151729167598,44.99962266365916,19.999999999999996,4.0,0.0,2.8284457520314152,2.8284084973382897,3.4980520189606747,0.17451852382359798,10.73595328810079,28,29
50,49,25,False,STRONG_INTERSECTION,53.13061482501554,BOUNDARY,False,5.00007160448728,44.99962266365916,19.999999999999996,90.00025155756056,18.46151729167598,2.8284457520314152,2.8284084973382897,-1.756203076000836e-05,3.999999999961447,3.498115108249456,0.17452167136099522,10.910474959461785,29,30
51,38,50,False,STRONG_INTERSECTION,29.74507840098336,INTERIOR,False,8.062234532063673,90.00025155756056,18.46151729167598,134.99987422121973,13.846137968756988,-1.756203076000836e-05,3.999999999961447,-2.828420915623854,2.8284333338548957,5.583114290247966,0.2785427029075475,11.189017662369332,30,22
52,37,19,False,STRONG_INTERSECTION,29.744565930123784,INTERIOR,False,4.999982161968181,134.99987422121973,13.846137968756988,179.9994968848789,12.307655260432972,-2.828420915623854,2.8284333338548957,-3.9999999998457874,3.512406151888154e-05,3.498052018960677,0.17451852382359806,11.363536186192931,22,23
53,26,44,False,STRONG_INTERSECTION,29.74397462071258,INTERIOR,False,8.062290002226415,179.9994968848789,12.307655260432972,225.00012577878033,7.692275937513976,-3.9999999998457874,3.512406151888154e-05,-2.8284209156238522,-2.8284333338548975,5.583153818513271,0.2785446749807107,11.642080861173643,23,15
54,25,13,False,STRONG_INTERSECTION,29.744999567015444,INTERIOR,False,4.9999374406086305,225.00012577878033,7.692275937513976,269.99974844243945,6.153862031243012,-2.8284209156238522,-2.8284333338548975,-1.7562030760099897e-05,-3.999999999961447,3.4980217595879433,0.1745170141773628,11.816597875351006,15,16
55,14,38,False,STRONG_INTERSECTION,29.744999567015444,INTERIOR,False,8.062290002226415,269.99974844243945,6.153862031243012,315.0003773363409,1.5384827083240165,-1.7562030760099897e-05,-3.999999999961447,2.8284457520314175,-2.8284084973382875,5.583153818513271,0.2785446749807107,12.095142550331717,16,8
56,13,7,False,STRONG_INTERSECTION,29.74397462071258,INTERIOR,False,4.999982161968179,315.0003773363409,1.5384827083240165,360.0,0.0,2.8284457520314175,-2.8284084973382875,4.0,-9.797174393178826e-16,3.4980520189606734,0.17451852382359792,12.269661074155316,8,9
