step,eid,source_edge_id,duplicate,support_type,turn_deg,transition_location,avoidable_interior_bend,length_2d,A_start_deg,Z_start_mm,A_end_deg,Z_end_mm,X3_start_mm,Y3_start_mm,X3_end_mm,Y3_end_mm,surface_length_mm,dE_mm,E_abs_mm,from_node,to_node
67,21,21,False,STRONG_INTERSECTION,0.0008102811196750805,INTERIOR,False,5.000022760948194,72.00040729395593,6.000005656860499,35.99969452953305,4.000022627441996,1.2360409346689587,3.804234851822727,3.236080512480776,2.3511237561519724,3.2119665409067606,0.1602456613713776,10.736364029724323,17,11
68,10,10,False,STRONG_INTERSECTION,0.0016205622393906747,INTERIOR,False,5.000022760948194,35.99969452953305,4.000022627441996,0.0,1.9999830294185028,3.236080512480776,2.3511237561519724,4.0,0.0,3.211946141413555,0.16024464363652927,10.896608673360852,11,5
69,0,0,False,UNSUPPORTED,89.999189719004,BOUNDARY,False,4.999952049770077,0.0,1.9999830294185028,35.99969452953305,0.0,4.0,0.0,3.236080512480776,2.3511237561519724,3.2119109171397424,0.1602428862903734,11.056851559651225,5,0
70,1,1,False,STRONG_INTERSECTION,89.999189719004,BOUNDARY,False,5.000022760948194,35.99969452953305,0.0,72.00040729395593,1.9999830294185028,3.236080512480776,2.3511237561519724,1.2360409346689587,3.804234851822727,3.21196654090676,0.16024566137137758,11.217097221022602,0,6
71,12,12,False,STRONG_INTERSECTION,0.0016205622393906747,INTERIOR,False,5.000022760948194,72.00040729395593,1.9999830294185028,108.00010182348899,4.000022627441996,1.2360409346689587,3.804234851822727,-1.2360747381977384,3.8042238684900487,3.2119461414135553,0.1602446436365293,11.377341864659131,6,12
72,23,23,False,STRONG_INTERSECTION,0.00081028066987462,INTERIOR,False,4.9999520497700765,108.00010182348899,4.000022627441996,143.99979635302205,6.000005656860499,-1.2360747381977384,3.8042238684900487,-3.2360596207946974,2.3511525111447105,3.2119109171397433,0.16024288629037345,11.537584750949504,12,18
73,24,24,False,STRONG_INTERSECTION,89.99918971900398,INTERIOR,True,5.0000227609481955,143.99979635302205,6.000005656860499,180.00050911744492,4.000022627441996,-3.2360596207946974,2.3511525111447105,-3.999999999842086,-3.554310277291415e-05,3.21196654090676,0.16024566137137758,11.697830412320881,18,13
74,15,15,False,STRONG_INTERSECTION,0.0016205620144904911,INTERIOR,False,5.000022760948194,180.00050911744492,4.000022627441996,216.00020364697798,1.9999830294185028,-3.999999999842086,-3.554310277291415e-05,-3.236059620794696,-2.3511525111447127,3.2119461414135553,0.1602446436365293,11.85807505595741,13,8
75,6,6,False,STRONG_INTERSECTION,0.00081028066987462,INTERIOR,False,4.9999520497700765,216.00020364697798,1.9999830294185028,251.999898176511,0.0,-3.236059620794696,-2.3511525111447127,-1.2360747381977386,-3.8042238684900487,3.211910917139741,0.16024288629037334,12.018317942247783,8,3
76,7,7,False,STRONG_INTERSECTION,89.99918971900398,BOUNDARY,False,5.0000227609481955,251.999898176511,0.0,288.0006109409339,1.9999830294185028,-1.2360747381977386,-3.8042238684900487,1.2361085416289197,-3.8042128848570007,3.2119665409067597,0.16024566137137755,12.17856360361916,3,9
77,18,18,False,STRONG_INTERSECTION,0.0016205620144904911,INTERIOR,False,5.000022760948194,288.0006109409339,1.9999830294185028,324.00030547046697,4.000022627441996,1.2361085416289197,-3.8042128848570007,3.2360805124807777,-2.3511237561519702,3.2119461414135566,0.16024464363652935,12.33880824725569,9,15
78,29,29,False,STRONG_INTERSECTION,0.00081028066987462,INTERIOR,False,4.9999520497700765,324.00030547046697,4.000022627441996,360.0,6.000005656860499,3.2360805124807777,-2.3511237561519702,4.0,-9.797174393178826e-16,3.2119109171397415,0.16024288629037337,12.499051133546063,15,21
79,39,39,False,STRONG_INTERSECTION,90.0,BOUNDARY,False,4.9999520497700765,360.0,6.000005656860499,324.00030547046697,7.999988686279002,4.0,-9.797174393178826e-16,3.2360805124807777,-2.3511237561519702,3.2119109171397406,0.1602428862903733,12.659294019836436,21,26
80,48,48,False,STRONG_INTERSECTION,0.0008102811196750805,INTERIOR,False,5.000022760948195,324.00030547046697,7.999988686279002,288.0006109409339,10.000028284302497,3.2360805124807777,-2.3511237561519702,1.2361085416289197,-3.8042128848570007,3.211946141413558,0.16024464363652943,12.819538663472965,26,31
81,57,57,False,STRONG_INTERSECTION,0.0016205617895902766,INTERIOR,False,5.000022760948195,288.0006109409339,10.000028284302497,251.999898176511,12.000011313720998,1.2361085416289197,-3.8042128848570007,-1.2360747381977386,-3.8042238684900487,3.211966540906759,0.16024566137137752,12.979784324844342,31,36
82,66,66,False,STRONG_INTERSECTION,0.00081028066987462,INTERIOR,False,4.9999520497700765,251.999898176511,12.000011313720998,216.00020364697798,13.9999943431395,-1.2360747381977386,-3.8042238684900487,-3.236059620794696,-2.3511525111447127,3.21191091713974,0.1602428862903733,13.140027211134715,36,41
83,75,75,False,STRONG_INTERSECTION,0.0008102811196750805,INTERIOR,False,5.000022760948195,216.00020364697798,13.9999943431395,180.00050911744492,16.000033941162997,-3.236059620794696,-2.3511525111447127,-3.999999999842086,-3.554310277291415e-05,3.2119461414135575,0.1602446436365294,13.300271854771244,41,46
84,84,84,False,STRONG_INTERSECTION,0.0016205617895902766,INTERIOR,False,5.000022760948195,180.00050911744492,16.000033941162997,143.99979635302205,18.000016970581495,-3.999999999842086,-3.554310277291415e-05,-3.2360596207946974,2.3511525111447105,3.2119665409067566,0.1602456613713774,13.460517516142621,46,51
85,93,93,False,STRONG_INTERSECTION,0.00081028066987462,INTERIOR,False,4.9999520497700765,143.99979635302205,18.000016970581495,108.00010182348899,20.0,-3.2360596207946974,2.3511525111447105,-1.2360747381977384,3.8042238684900487,3.211910917139744,0.1602428862903735,13.620760402432994,51,56
86,92,92,False,UNSUPPORTED,90.0,BOUNDARY,False,4.9999520497700765,108.00010182348899,20.0,72.00040729395593,18.000016970581495,-1.2360747381977384,3.8042238684900487,1.2360409346689587,3.804234851822727,3.211910917139744,0.1602428862903735,13.781003288723367,56,50
87,81,81,False,STRONG_INTERSECTION,0.00081028066987462,INTERIOR,False,5.000022760948194,72.00040729395593,18.000016970581495,35.99969452953305,16.000033941162997,1.2360409346689587,3.804234851822727,3.236080512480776,2.3511237561519724,3.211966540906757,0.16024566137137744,13.941248950094744,50,44
88,70,70,False,STRONG_INTERSECTION,0.0016205620144904911,INTERIOR,False,5.0000227609481955,35.99969452953305,16.000033941162997,0.0,13.9999943431395,3.236080512480776,2.3511237561519724,4.0,0.0,3.211946141413557,0.16024464363652938,14.101493593731274,44,38
89,60,60,False,STRONG_INTERSECTION,89.99918971900398,BOUNDARY,False,4.9999520497700765,0.0,13.9999943431395,35.99969452953305,12.000011313720998,4.0,0.0,3.236080512480776,2.3511237561519724,3.2119109171397415,0.16024288629037337,14.261736480021646,38,33
90,51,51,False,STRONG_INTERSECTION,0.00081028066987462,INTERIOR,False,5.000022760948194,35.99969452953305,12.000011313720998,72.00040729395593,10.000028284302497,3.236080512480776,2.3511237561519724,1.2360409346689587,3.804234851822727,3.2119665409067593,0.16024566137137755,14.421982141393023,33,28
91,42,42,False,STRONG_INTERSECTION,0.0016205620144904911,INTERIOR,False,5.0000227609481955,72.00040729395593,10.000028284302497,108.00010182348899,7.999988686279002,1.2360409346689587,3.804234851822727,-1.2360747381977384,3.8042238684900487,3.2119461414135566,0.16024464363652935,14.582226785029553,28,23
92,33,33,False,STRONG_INTERSECTION,0.0008102820192752522,INTERIOR,False,4.9999520497700765,108.00010182348899,7.999988686279002,143.99979635302205,6.000005656860499,-1.2360747381977384,3.8042238684900487,-3.2360596207946974,2.3511525111447105,3.2119109171397424,0.1602428862903734,14.742469671319926,23,18
93,34,34,False,STRONG_INTERSECTION,89.99918971900397,INTERIOR,True,5.000022760948195,143.99979635302205,6.000005656860499,180.00050911744492,7.999988686279002,-3.2360596207946974,2.3511525111447105,-3.999999999842086,-3.554310277291415e-05,3.2119665409067597,0.16024566137137755,14.902715332691303,18,24
94,45,45,False,STRONG_INTERSECTION,0.0016205617895902766,INTERIOR,False,5.000022760948195,180.00050911744492,7.999988686279002,216.00020364697798,10.000028284302497,-3.999999999842086,-3.554310277291415e-05,-3.236059620794696,-2.3511525111447127,3.2119461414135566,0.16024464363652935,15.062959976327832,24,30
95,55,55,False,STRONG_INTERSECTION,89.99918971900397,INTERIOR,True,4.9999520497700765,216.00020364697798,10.000028284302497,180.00050911744492,12.000011313720998,-3.236059620794696,-2.3511525111447127,-3.999999999842086,-3.554310277291415e-05,3.211910917139742,0.1602428862903734,15.223202862618205,30,35
